id,server_ts,account,side,price,order_type,time_in_force,symbol,size
3705797,1499879533840,10,1,18.6450000,0,0,DODic17,500.0000000
3705828,1499879593747,100,0,18.5260000,0,0,DODic17,250.0000000
3705829,1499879594142,10,1,18.6300000,0,0,DODic17,500.0000000
3705868,1499879652904,100,0,18.5260000,0,0,DODic17,250.0000000
3705869,1499879653322,10,1,18.6400000,0,0,DODic17,54.0000000
3705904,1499879713654,100,0,18.5540000,0,0,DODic17,150.0000000
3705905,1499879714058,10,1,18.6400000,0,0,DODic17,54.0000000
3706002,1499879952891,100,0,18.5540000,0,0,DODic17,150.0000000
3706003,1499879953277,10,1,18.6350000,0,0,DODic17,54.0000000
3706028,1499880012012,100,0,18.5540000,0,0,DODic17,150.0000000
3706029,1499880012400,10,1,18.6350000,0,0,DODic17,54.0000000
3706061,1499880073486,100,0,18.5540000,0,0,DODic17,150.0000000
3706062,1499880073859,10,1,18.6330000,0,0,DODic17,54.0000000
3706096,1499880132468,100,0,18.5540000,0,0,DODic17,150.0000000
3706097,1499880133087,10,1,18.6300000,0,0,DODic17,54.0000000
3706138,1499880254290,100,0,18.5390000,0,0,DODic17,100.0000000
3706139,1499880254661,10,1,18.6210000,0,0,DODic17,54.0000000
3706165,1499880294162,100,0,18.5440000,0,0,DODic17,100.0000000
3706166,1499880294530,10,1,18.6300000,0,0,DODic17,54.0000000
3706193,1499880313893,100,0,18.5190000,0,0,DODic17,250.0000000
3706194,1499880314271,10,1,18.6440000,0,0,DODic17,10.0000000
3706219,1499880373813,100,0,18.5100000,0,0,DODic17,500.0000000
3706220,1499880374202,10,1,18.6440000,0,0,DODic17,10.0000000
3706259,1499880433992,100,0,18.5100000,0,0,DODic17,500.0000000
3706260,1499880434408,10,1,18.6430000,0,0,DODic17,10.0000000
3706305,1499880494091,100,0,18.5100000,0,0,DODic17,500.0000000
3706306,1499880494751,10,1,18.6430000,0,0,DODic17,10.0000000
3706339,1499880554876,100,0,18.5100000,0,0,DODic17,500.0000000
3706340,1499880555410,10,1,18.6280000,0,0,DODic17,79.0000000
3706382,1499880673734,100,0,18.5100000,0,0,DODic17,500.0000000
3706383,1499880674117,10,1,18.6280000,0,0,DODic17,150.0000000
3706412,1499880714094,100,0,18.5100000,0,0,DODic17,500.0000000
3706413,1499880714497,10,1,18.6280000,0,0,DODic17,79.0000000
3706436,1499880732020,100,0,18.5100000,0,0,DODic17,500.0000000
3706438,1499880732403,10,1,18.6250000,0,0,DODic17,79.0000000
3706554,1499881034315,100,0,18.5100000,0,0,DODic17,500.0000000
3706555,1499881034701,10,1,18.6290000,0,0,DODic17,150.0000000
3706585,1499881072807,100,0,18.5100000,0,0,DODic17,500.0000000
3706586,1499881073318,10,1,18.6250000,0,0,DODic17,79.0000000
3706609,1499881092968,100,0,18.5100000,0,0,DODic17,500.0000000
3706610,1499881093685,10,1,18.6250000,0,0,DODic17,79.0000000
3706690,1499881273709,100,0,18.5370000,0,0,DODic17,100.0000000
3706691,1499881274132,10,1,18.6130000,0,0,DODic17,79.0000000
3706713,1499881313725,100,0,18.5210000,0,0,DODic17,100.0000000
3706715,1499881314164,10,1,18.6130000,0,0,DODic17,79.0000000
3706744,1499881332903,100,0,18.5370000,0,0,DODic17,100.0000000
3706745,1499881333376,10,1,18.6190000,0,0,DODic17,150.0000000
3706772,1499881393314,100,0,18.5370000,0,0,DODic17,100.0000000
3706773,1499881393715,10,1,18.6570000,0,0,DODic17,10.0000000
3706810,1499881453616,100,0,18.5370000,0,0,DODic17,100.0000000
3706811,1499881453997,10,1,18.6180000,0,0,DODic17,79.0000000
3706834,1499881514296,100,0,18.5370000,0,0,DODic17,100.0000000
3706893,1499881633740,100,0,18.5370000,0,0,DODic17,100.0000000
3706894,1499881634285,10,1,18.6180000,0,0,DODic17,79.0000000
3706936,1499881693128,100,0,18.5370000,0,0,DODic17,100.0000000
3706937,1499881693749,10,1,18.6130000,0,0,DODic17,79.0000000
3706997,1499881813082,100,0,18.5420000,0,0,DODic17,250.0000000
3706998,1499881813459,10,1,18.6130000,0,0,DODic17,79.0000000
3707081,1499882054465,100,0,18.5420000,0,0,DODic17,250.0000000
3707201,1499882352685,100,0,18.5420000,0,0,DODic17,250.0000000
3707202,1499882353166,10,1,18.6080000,0,0,DODic17,79.0000000
3707228,1499882411959,100,0,18.5420000,0,0,DODic17,250.0000000
3707229,1499882412387,10,1,18.6080000,0,0,DODic17,79.0000000
3707271,1499882532713,100,0,18.5420000,0,0,DODic17,250.0000000
3707272,1499882533097,10,1,18.6050000,0,0,DODic17,26.0000000
3707365,1499882832888,100,0,18.5470000,0,0,DODic17,100.0000000
3707366,1499882833345,10,1,18.6050000,0,0,DODic17,36.0000000
3707513,1499883133660,100,0,18.5470000,0,0,DODic17,100.0000000
3707514,1499883134192,10,1,18.6040000,0,0,DODic17,8.0000000
3708915,1499952131375,100,0,18.3200000,0,0,DODic17,100.0000000
3708916,1499952131773,10,1,18.7000000,0,0,DODic17,100.0000000
3708943,1499952190822,100,0,18.3700000,0,0,DODic17,70.0000000
3708944,1499952191207,10,1,18.3700000,0,0,DODic17,100.0000000
3708977,1499952370385,100,0,18.3700000,0,0,DODic17,250.0000000
