Posición,Precio,Volumen,Hora
RFX20122020,73440.0,4,15:50:56
RFX20122020,73440.0,1,15:50:47
RFX20122020,73495.0,1,15:50:41
RFX20122020,73495.0,2,15:50:39
RFX20122020,73500.0,1,15:50:39
GGAL122020,132.4,3,15:50:33
RFX20122020,73495.0,1,15:50:31
RFX20122020,73495.0,3,15:50:31
RFX20122020,73495.0,1,15:50:31
GGAL122020,132.4,2,15:50:29
GGAL122020,132.4,1,15:50:29
GGAL122020,132.4,4,15:50:29
GGAL122020,132.4,5,15:50:29
RFX20122020,73495.0,5,15:50:23
GGAL122020,132.4,5,15:50:22
GGAL122020,132.25,1,15:50:10
RFX20122020,73465.0,1,15:50:07
RFX20122020,73455.0,1,15:50:03
RFX20122020,73455.0,2,15:50:03
RFX20122020,73435.0,1,15:50:00
RFX20122020,73440.0,1,15:50:00
RFX20122020,73430.0,1,15:49:59
RFX20122020,73430.0,2,15:49:56
WTI012021,41.09,1,15:49:53
RFX20122020,73420.0,1,15:49:48
RFX20122020,73425.0,1,15:49:34
RFX20122020,73425.0,4,15:49:26
RFX20122020,73425.0,1,15:49:24
WTI032021,41.4,50,15:49:15
RFX20122020,73375.0,20,15:48:44
RFX20122020,73380.0,5,15:48:44
RFX20122020,73385.0,14,15:48:44
RFX20122020,73405.0,1,15:48:44
GGAL122020,132.25,5,15:48:40
GGAL122020,132.2,2,15:48:33
RFX20122020,73280.0,7,15:48:08
RFX20122020,73275.0,2,15:48:07
RFX20122020,73280.0,3,15:47:53
GGAL122020,132.1,2,15:47:45
RFX20122020,73305.0,3,15:47:34
RFX20122020,73320.0,1,15:47:30
RFX20122020,73350.0,2,15:47:27
RFX20122020,73355.0,1,15:47:20
GGAL122020,132.0,5,15:47:17
GGAL122020,132.0,5,15:47:17
GGAL122020,131.85,2,15:46:59
YPFD122020,755.25,3,15:46:55
YPFD122020,755.3,3,15:46:49
RFX20122020,73400.0,4,15:46:42
GGAL122020,131.95,5,15:46:35
RFX20122020,73425.0,1,15:46:09
RFX20122020,73420.0,5,15:46:09
GGAL122020,131.95,5,15:46:07
GGAL122020,131.95,5,15:46:07
RFX20122020,73400.0,2,15:45:55
RFX20122020,73400.0,1,15:45:53
RFX20122020,73400.0,2,15:45:51
RFX20122020,73390.0,2,15:45:46
RFX20122020,73390.0,1,15:45:46
RFX20122020,73350.0,5,15:45:39
RFX20122020,73345.0,1,15:45:38
RFX20122020,73340.0,1,15:45:36
RFX20122020,73305.0,2,15:45:17
RFX20122020,73300.0,10,15:45:02
RFX20122020,73300.0,10,15:45:02
RFX20122020,73280.0,3,15:44:54
RFX20122020,73280.0,2,15:44:54
RFX20122020,73275.0,1,15:44:52
RFX20122020,73280.0,2,15:44:52
RFX20122020,73270.0,1,15:44:28
RFX20122020,73270.0,1,15:44:28
YPFD122020,755.25,3,15:44:17
WTI032021,41.4,50,15:44:00
GGAL122020,131.8,2,15:43:51
RFX20122020,73175.0,12,15:43:41
RFX20122020,73270.0,2,15:43:35
GGAL122020,131.7,5,15:43:29
GGAL122020,131.7,3,15:43:29
RFX20122020,73240.0,1,15:43:19
RFX20122020,73270.0,2,15:43:19
RFX20122020,73200.0,5,15:42:59
RFX20122020,73200.0,5,15:42:56
GGAL122020,131.85,2,15:42:46
RFX20122020,73260.0,3,15:42:45
GGAL122020,131.9,2,15:42:42
GGAL122020,131.95,1,15:42:30
RFX20122020,73215.0,3,15:42:29
RFX20122020,73235.0,2,15:42:29
GGAL122020,131.95,1,15:42:27
GGAL122020,132.0,1,15:42:18
GGAL122020,131.95,3,15:42:12
GGAL122020,131.95,2,15:42:07
GGAL122020,131.95,1,15:42:07
GGAL122020,131.95,1,15:42:07
RFX20122020,73215.0,1,15:42:01
RFX20122020,73215.0,2,15:42:01
RFX20122020,73190.0,5,15:41:29
RFX20122020,73190.0,3,15:41:27
RFX20122020,73185.0,3,15:41:20
RFX20122020,73200.0,4,15:40:22
RFX20122020,73210.0,4,15:40:21
RFX20122020,73200.0,6,15:40:21
RFX20122020,73215.0,3,15:40:18
RFX20122020,73215.0,2,15:40:11
GGAL122020,131.9,2,15:40:09
GGAL122020,131.9,8,15:39:59
RFX20122020,73245.0,1,15:39:59
YPFD122020,755.0,1,15:39:46
RFX20122020,73245.0,2,15:39:39
RFX20122020,73250.0,1,15:39:37
RFX20122020,73295.0,1,15:39:37
YPFD122020,755.0,4,15:39:22
RFX20122020,73300.0,3,15:38:43
RFX20122020,73305.0,1,15:38:41
RFX20122020,73300.0,4,15:38:41
WTI012021,41.2,5,15:38:28
GGAL122020,132.1,1,15:38:24
RFX20122020,73345.0,5,15:38:16
GGAL122020,132.1,1,15:37:56
RFX20122020,73310.0,5,15:37:42
RFX20122020,73350.0,2,15:37:34
RFX20122020,73350.0,2,15:37:25
RFX20122020,73350.0,5,15:37:24
GGAL122020,132.35,5,15:37:13
GGAL122020,132.35,8,15:36:54
RFX20122020,73310.0,3,15:36:53
RFX20122020,73310.0,6,15:36:53
RFX20122020,73365.0,5,15:36:52
RFX20122020,73325.0,4,15:36:45
GGAL122020,132.35,2,15:36:42
RFX20122020,73315.0,1,15:36:07
RFX20122020,73305.0,1,15:36:06
RFX20122020,73315.0,3,15:36:01
RFX20122020,73325.0,1,15:35:56
RFX20122020,73320.0,1,15:35:56
RFX20122020,73320.0,1,15:35:55
RFX20122020,73320.0,4,15:35:53
GGAL122020,132.55,3,15:35:50
RFX20122020,73340.0,1,15:35:49
RFX20122020,73330.0,3,15:35:37
GGAL122020,132.4,1,15:35:36
GGAL122020,132.5,2,15:35:30
RFX20122020,73400.0,1,15:35:29
GGAL122020,132.4,2,15:35:28
RFX20122020,73375.0,2,15:35:26
RFX20122020,73385.0,1,15:35:25
RFX20122020,73390.0,7,15:35:23
RFX20122020,73460.0,1,15:34:57
RFX20122020,73400.0,5,15:34:54
RFX20122020,73405.0,4,15:34:53
RFX20122020,73405.0,5,15:34:51
RFX20122020,73405.0,5,15:34:50
RFX20122020,73405.0,1,15:34:47
RFX20122020,73405.0,3,15:34:42
RFX20122020,73420.0,2,15:34:37
RFX20122020,73425.0,1,15:34:34
GGAL122020,132.6,16,15:34:21
GGAL122020,132.6,4,15:34:21
RFX20122020,73460.0,1,15:34:12
PAMP122020,85.35,10,15:34:11
RFX20122020,73465.0,3,15:34:10
RFX20122020,73465.0,1,15:34:10
RFX20122020,73465.0,2,15:34:10
GGAL122020,132.75,2,15:33:55
GGAL122020,132.75,2,15:33:55
GGAL122020,132.75,1,15:33:55
RFX20122020,73495.0,1,15:33:48
GGAL122020,132.75,5,15:33:38
GGAL122020,132.75,10,15:33:38
RFX20122020,73465.0,2,15:33:35
GGAL122020,132.75,2,15:33:33
GGAL122020,132.75,5,15:33:26
WTI032021,41.4,50,15:33:25
RFX20122020,73465.0,1,15:33:24
RFX20122020,73495.0,5,15:33:21
GGAL122020,132.75,1,15:33:18
RFX20122020,73460.0,1,15:33:13
RFX20122020,73515.0,1,15:33:06
GGAL122020,132.75,1,15:33:03
GGAL122020,132.9,3,15:32:59
WTI012021,41.2,5,15:32:57
GGAL122020,132.9,1,15:32:52
RFX20122020,73520.0,1,15:32:46
RFX20122020,73515.0,5,15:32:42
GGAL122020,132.65,1,15:32:38
RFX20122020,73500.0,3,15:32:35
RFX20122020,73525.0,4,15:32:35
RFX20122020,73525.0,3,15:32:35
RFX20122020,73500.0,1,15:32:29
RFX20122020,73500.0,1,15:32:29
GGAL122020,132.95,4,15:32:19
GGAL122020,132.95,15,15:32:19
GGAL122020,133.0,11,15:32:19
WTI012021,41.2,4,15:32:18
GGAL122020,132.95,1,15:32:04
PAMP122020,85.5,3,15:32:04
RFX20122020,73500.0,1,15:32:00
RFX20122020,73500.0,1,15:32:00
RFX20122020,73550.0,7,15:31:59
GGAL122020,133.0,2,15:31:58
GGAL122020,133.0,3,15:31:58
GGAL122020,133.0,1,15:31:58
GGAL122020,133.0,1,15:31:58
GGAL122020,133.0,3,15:31:58
RFX20122020,73550.0,1,15:31:55
GGAL122020,132.95,5,15:31:54
GGAL122020,132.95,1,15:31:54
RFX20122020,73550.0,4,15:31:53
GGAL122020,132.8,4,15:31:50
GGAL122020,132.8,6,15:31:50
GGAL122020,132.8,3,15:31:47
GGAL122020,132.8,1,15:31:47
GGAL122020,132.8,1,15:31:47
RFX20122020,73545.0,2,15:31:47
RFX20122020,73505.0,7,15:31:47
RFX20122020,73545.0,1,15:31:45
RFX20122020,73550.0,3,15:31:45
RFX20122020,73545.0,1,15:31:44
GGAL122020,132.7,2,15:31:43
RFX20122020,73545.0,2,15:31:41
RFX20122020,73550.0,10,15:31:40
RFX20122020,73550.0,1,15:31:40
RFX20122020,73550.0,2,15:31:40
RFX20122020,73545.0,3,15:31:39
RFX20122020,73545.0,3,15:31:39
RFX20122020,73545.0,1,15:31:38
RFX20122020,73545.0,5,15:31:35
GGAL122020,132.6,2,15:31:35
GGAL122020,132.45,1,15:31:32
GGAL122020,132.45,1,15:31:32
RFX20122020,73535.0,1,15:31:31
RFX20122020,73530.0,1,15:31:27
RFX20122020,73525.0,5,15:31:26
RFX20122020,73500.0,1,15:31:18
RFX20122020,73500.0,10,15:31:12
RFX20122020,73500.0,1,15:31:12
RFX20122020,73495.0,8,15:31:11
RFX20122020,73495.0,17,15:31:10
RFX20122020,73490.0,4,15:31:09
GGAL122020,132.4,3,15:31:06
RFX20122020,73485.0,1,15:31:05
GGAL122020,132.4,2,15:31:04
GGAL122020,132.4,2,15:31:03
RFX20122020,73490.0,5,15:30:56
RFX20122020,73490.0,4,15:30:52
RFX20122020,73490.0,1,15:30:52
RFX20122020,73475.0,5,15:30:49
RFX20122020,73485.0,2,15:30:46
RFX20122020,73475.0,5,15:30:45
RFX20122020,73485.0,2,15:30:45
RFX20122020,73460.0,1,15:30:44
RFX20122020,73460.0,2,15:30:43
RFX20122020,73460.0,1,15:30:42
RFX20122020,73480.0,7,15:30:42
RFX20122020,73480.0,1,15:30:42
RFX20122020,73480.0,2,15:30:40
RFX20122020,73455.0,1,15:30:36
RFX20122020,73455.0,2,15:30:32
RFX20122020,73450.0,3,15:30:30
RFX20122020,73420.0,1,15:30:25
RFX20122020,73420.0,2,15:30:20
RFX20122020,73400.0,2,15:30:17
RFX20122020,73420.0,1,15:30:17
RFX20122020,73400.0,1,15:30:09
RFX20122020,73395.0,6,15:30:08
RFX20122020,73390.0,3,15:30:06
RFX20122020,73375.0,1,15:30:03
RFX20122020,73375.0,2,15:30:02
GGAL122020,132.15,3,15:29:54
RFX20122020,73335.0,2,15:29:52
RFX20122020,73330.0,4,15:29:51
RFX20122020,73335.0,5,15:29:51
RFX20122020,73330.0,1,15:29:50
GGAL122020,132.15,3,15:29:46
WTI112020,40.99,3,15:29:43
RFX20122020,73335.0,10,15:29:43
GGAL122020,132.15,3,15:29:37
GGAL122020,132.05,1,15:29:28
RFX20122020,73300.0,1,15:29:22
RFX20122020,73300.0,2,15:29:20
RFX20122020,73300.0,3,15:29:10
GGAL122020,132.0,5,15:28:57
PAMP122020,85.5,2,15:28:48
RFX20122020,73330.0,1,15:28:42
RFX20122020,73330.0,2,15:28:41
RFX20122020,73310.0,1,15:28:40
RFX20122020,73300.0,3,15:28:36
RFX20122020,73330.0,2,15:28:34
GGAL122020,132.05,1,15:28:31
GGAL122020,132.05,2,15:28:31
GGAL122020,132.15,5,15:28:29
GGAL122020,132.05,2,15:28:28
RFX20122020,73330.0,2,15:28:28
RFX20122020,73305.0,1,15:28:25
RFX20122020,73320.0,1,15:28:24
RFX20122020,73305.0,5,15:28:24
GGAL122020,132.2,1,15:28:23
GGAL122020,132.2,5,15:28:21
RFX20122020,73340.0,3,15:28:13
RFX20122020,73345.0,2,15:28:13
GGAL122020,132.45,1,15:28:12
GGAL122020,132.45,2,15:28:11
RFX20122020,73345.0,2,15:28:09
RFX20122020,73310.0,1,15:28:06
RFX20122020,73305.0,4,15:28:06
RFX20122020,73380.0,2,15:28:05
RFX20122020,73380.0,3,15:28:05
RFX20122020,73380.0,3,15:28:05
GGAL122020,132.8,1,15:28:05
GGAL122020,132.9,1,15:28:05
RFX20122020,73375.0,1,15:28:01
RFX20122020,73380.0,2,15:28:01
GGAL122020,132.25,1,15:28:00
GGAL122020,132.95,5,15:28:00
GGAL122020,132.25,1,15:28:00
GGAL122020,131.8,1,15:27:55
GGAL122020,132.25,6,15:27:54
GGAL122020,132.25,1,15:27:54
RFX20122020,73300.0,1,15:27:52
RFX20122020,73340.0,3,15:27:52
RFX20122020,73300.0,1,15:27:51
GGAL122020,131.95,2,15:27:51
RFX20122020,73300.0,1,15:27:49
RFX20122020,73300.0,2,15:27:49
RFX20122020,73300.0,3,15:27:48
GGAL122020,132.0,3,15:27:48
GGAL122020,132.0,1,15:27:48
GGAL122020,131.9,3,15:27:46
RFX20122020,73300.0,2,15:27:46
RFX20122020,73300.0,1,15:27:46
GGAL122020,131.9,4,15:27:45
GGAL122020,131.9,13,15:27:45
GGAL122020,131.9,5,15:27:45
GGAL122020,131.95,7,15:27:44
GGAL122020,131.95,2,15:27:44
GGAL122020,131.9,4,15:27:42
RFX20122020,73295.0,3,15:27:41
RFX20122020,73260.0,5,15:27:37
RFX20122020,73260.0,4,15:27:37
RFX20122020,73255.0,7,15:27:37
GGAL122020,131.75,5,15:27:36
GGAL122020,131.75,5,15:27:36
GGAL122020,131.9,5,15:27:34
GGAL122020,131.75,3,15:27:34
GGAL122020,131.8,5,15:27:34
GGAL122020,131.8,5,15:27:34
GGAL122020,131.75,2,15:27:32
WTI012021,41.2,10,15:27:32
RFX20122020,73200.0,3,15:27:32
RFX20122020,73200.0,7,15:27:32
RFX20122020,73220.0,3,15:27:32
RFX20122020,73245.0,2,15:27:32
RFX20122020,73200.0,10,15:27:30
RFX20122020,73200.0,4,15:27:30
RFX20122020,73200.0,1,15:27:30
RFX20122020,73195.0,3,15:27:29
RFX20122020,73190.0,9,15:27:28
RFX20122020,73145.0,1,15:27:27
RFX20122020,73155.0,1,15:27:27
GGAL122020,131.45,5,15:27:19
GGAL122020,131.45,5,15:27:19
GGAL122020,131.45,5,15:27:17
RFX20122020,73115.0,3,15:27:12
RFX20122020,73115.0,2,15:27:08
GGAL122020,131.45,10,15:27:02
GGAL122020,131.45,5,15:27:02
GGAL122020,131.45,5,15:27:02
GGAL122020,131.45,5,15:27:02
GGAL122020,131.4,1,15:27:00
WTI012021,41.2,4,15:26:53
RFX20122020,73145.0,3,15:26:50
GGAL122020,131.4,2,15:26:47
GGAL122020,131.4,5,15:26:46
WTI012021,41.2,5,15:26:45
RFX20122020,73110.0,3,15:26:45
RFX20122020,73145.0,3,15:26:42
RFX20122020,73145.0,4,15:26:42
RFX20122020,73145.0,1,15:26:42
GGAL122020,131.25,2,15:26:38
GGAL122020,131.3,10,15:26:36
GGAL122020,131.2,3,15:26:34
GGAL122020,131.25,11,15:26:33
RFX20122020,73145.0,1,15:26:31
RFX20122020,73150.0,1,15:26:30
RFX20122020,73145.0,1,15:26:30
GGAL122020,131.2,7,15:26:30
GGAL122020,131.2,5,15:26:30
WTI012021,41.19,1,15:26:28
WTI012021,41.2,4,15:26:28
RFX20122020,73150.0,1,15:26:28
RFX20122020,73155.0,3,15:26:28
RFX20122020,73145.0,1,15:26:24
GGAL122020,131.2,3,15:26:19
RFX20122020,73145.0,3,15:26:18
RFX20122020,73120.0,4,15:26:15
RFX20122020,73120.0,5,15:26:15
RFX20122020,73145.0,1,15:26:15
RFX20122020,73100.0,1,15:26:13
GGAL122020,131.25,6,15:26:13
RFX20122020,73075.0,4,15:26:12
GGAL122020,131.0,1,15:26:08
GGAL122020,131.0,9,15:26:07
GGAL122020,131.0,4,15:26:07
GGAL122020,131.0,5,15:26:05
GGAL122020,131.0,1,15:26:02
GGAL122020,131.0,1,15:26:02
GGAL122020,130.95,10,15:25:57
RFX20122020,73070.0,5,15:25:55
RFX20122020,73065.0,2,15:25:53
RFX20122020,73070.0,1,15:25:53
GGAL122020,131.0,7,15:25:53
RFX20122020,73065.0,3,15:25:52
GGAL122020,131.0,2,15:25:48
GGAL122020,131.0,2,15:25:47
RFX20122020,73060.0,5,15:25:44
GGAL122020,131.0,2,15:25:43
GGAL122020,131.0,10,15:25:43
GGAL122020,131.0,8,15:25:43
RFX20122020,73000.0,10,15:25:42
GGAL122020,130.9,2,15:25:41
GGAL122020,130.9,5,15:25:40
GGAL122020,130.9,5,15:25:40
GGAL122020,130.9,5,15:25:40
GGAL122020,130.9,2,15:25:40
GGAL122020,130.9,3,15:25:40
GGAL122020,130.85,5,15:25:39
GGAL122020,130.85,5,15:25:39
GGAL122020,130.85,5,15:25:36
RFX20122020,72920.0,1,15:25:32
RFX20122020,72905.0,1,15:25:03
RFX20122020,72900.0,1,15:24:57
RFX20122020,72925.0,1,15:24:48
GGAL122020,130.85,13,15:24:20
RFX20122020,72955.0,1,15:24:13
RFX20122020,72950.0,3,15:24:13
RFX20122020,72925.0,2,15:24:13
RFX20122020,73000.0,2,15:23:51
RFX20122020,72980.0,1,15:23:49
RFX20122020,72975.0,1,15:23:47
RFX20122020,72975.0,1,15:23:35
RFX20122020,72970.0,1,15:23:25
RFX20122020,72975.0,1,15:23:09
RFX20122020,72975.0,1,15:23:02
GGAL122020,130.7,2,15:23:02
GGAL122020,130.5,1,15:22:57
GGAL122020,130.45,4,15:22:57
GGAL122020,130.5,3,15:22:55
GGAL122020,130.5,2,15:22:55
GGAL122020,130.5,5,15:22:55
GGAL122020,130.5,3,15:22:55
GGAL122020,130.5,1,15:22:55
RFX20122020,72940.0,3,15:22:50
RFX20122020,72900.0,4,15:22:46
GGAL122020,130.5,2,15:22:46
RFX20122020,72895.0,2,15:22:45
RFX20122020,72900.0,10,15:22:45
RFX20122020,72895.0,1,15:22:43
RFX20122020,72895.0,4,15:22:43
GGAL122020,130.5,3,15:22:43
GGAL122020,130.55,2,15:22:39
RFX20122020,72895.0,1,15:22:38
ORO112020,1890.0,30,15:22:37
RFX20122020,72850.0,1,15:22:32
RFX20122020,72850.0,1,15:22:32
RFX20122020,72895.0,9,15:22:32
GGAL122020,130.6,2,15:22:31
RFX20122020,72825.0,1,15:22:30
RFX20122020,72900.0,5,15:22:29
RFX20122020,72850.0,1,15:22:27
GGAL122020,130.6,1,15:22:27
ORO112020,1890.0,30,15:22:26
RFX20122020,72825.0,2,15:22:26
RFX20122020,72850.0,3,15:21:54
RFX20122020,72880.0,1,15:21:53
RFX20122020,72850.0,2,15:21:49
GGAL122020,130.6,2,15:21:45
GGAL122020,130.55,1,15:21:40
GGAL122020,130.55,5,15:21:40
RFX20122020,72880.0,2,15:21:40
RFX20122020,72880.0,1,15:21:40
RFX20122020,72900.0,1,15:21:39
GGAL122020,130.55,1,15:21:32
RFX20122020,72900.0,3,15:21:27
WTI112020,40.67,1,15:21:26
GGAL122020,130.55,1,15:21:24
RFX20122020,72920.0,2,15:21:22
RFX20122020,72920.0,10,15:21:20
GGAL122020,130.6,4,15:21:18
GGAL122020,130.6,3,15:21:18
GGAL122020,130.6,5,15:21:17
RFX20122020,72920.0,1,15:21:17
RFX20122020,72920.0,1,15:21:16
GGAL122020,130.6,10,15:21:15
GGAL122020,130.6,2,15:21:15
GGAL122020,130.6,3,15:21:15
GGAL122020,130.6,5,15:21:15
RFX20122020,72950.0,4,15:21:11
RFX20122020,72960.0,5,15:21:09
GGAL122020,130.7,1,15:21:07
RFX20122020,72960.0,1,15:21:06
RFX20122020,72960.0,1,15:21:03
RFX20122020,72960.0,1,15:21:03
GGAL122020,130.7,5,15:21:02
RFX20122020,72970.0,2,15:20:31
RFX20122020,72980.0,2,15:20:21
RFX20122020,73000.0,2,15:19:49
RFX20122020,72980.0,1,15:19:49
GGAL122020,130.75,4,15:19:48
GGAL122020,130.85,5,15:19:44
GGAL122020,130.85,1,15:19:44
RFX20122020,73005.0,1,15:19:38
RFX20122020,73000.0,2,15:19:38
GGAL122020,130.95,3,15:19:35
WTI032021,41.4,49,15:19:12
RFX20122020,73005.0,1,15:19:05
RFX20122020,73045.0,1,15:19:02
RFX20122020,73000.0,1,15:18:41
GGAL122020,130.75,3,15:18:40
GGAL122020,130.8,1,15:18:34
GGAL122020,130.8,10,15:18:34
PAMP122020,85.35,10,15:18:28
GGAL122020,130.9,3,15:18:25
RFX20122020,73060.0,3,15:17:51
RFX20122020,73045.0,5,15:17:43
GGAL122020,130.9,1,15:17:35
RFX20122020,72970.0,2,15:17:22
RFX20122020,72990.0,1,15:17:21
RFX20122020,72995.0,1,15:16:26
GGAL122020,130.9,1,15:16:07
PAMP122020,85.3,5,15:16:02
RFX20122020,73000.0,1,15:15:50
GGAL122020,130.9,5,15:15:48
GGAL122020,130.9,1,15:15:48
GGAL122020,130.9,1,15:15:48
GGAL122020,130.8,10,15:15:37
YPFD122020,758.75,1,15:15:36
GGAL122020,130.65,2,15:15:28
GGAL122020,130.65,1,15:15:25
YPFD122020,758.0,1,15:15:19
WTI032021,41.4,1,15:15:11
GGAL122020,130.65,5,15:15:07
GGAL122020,130.65,5,15:15:05
GGAL122020,130.8,2,15:14:53
GGAL122020,130.8,8,15:14:49
GGAL122020,130.8,2,15:14:46
RFX20122020,73000.0,1,15:14:33
PAMP122020,85.3,4,15:14:12
RFX20122020,72995.0,1,15:13:45
RFX20122020,72980.0,1,15:13:41
WTI112020,40.7,1,15:13:37
WTI112020,40.7,3,15:13:37
GGAL122020,130.8,30,15:13:37
GGAL122020,130.8,5,15:13:37
GGAL122020,131.0,5,15:13:26
GGAL122020,131.1,8,15:13:17
RFX20122020,72960.0,1,15:13:09
GGAL122020,131.1,11,15:13:05
GGAL122020,131.1,2,15:13:05
RFX20122020,72960.0,1,15:13:03
GGAL122020,131.1,10,15:13:00
GGAL122020,131.1,10,15:12:55
RFX20122020,72960.0,2,15:12:51
GGAL122020,131.1,10,15:12:50
GGAL122020,131.1,10,15:12:44
GGAL122020,131.1,10,15:12:43
GGAL122020,131.1,10,15:12:39
GGAL122020,131.1,10,15:12:32
GGAL122020,131.1,1,15:12:29
RFX20122020,72980.0,5,15:12:27
RFX20122020,72945.0,9,15:12:18
RFX20122020,72945.0,1,15:12:18
GGAL122020,131.1,2,15:12:03
GGAL122020,131.1,1,15:11:56
RFX20122020,73000.0,8,15:11:55
RFX20122020,73000.0,1,15:11:55
RFX20122020,73000.0,10,15:11:54
RFX20122020,73000.0,2,15:11:54
RFX20122020,73000.0,1,15:11:54
RFX20122020,73000.0,1,15:11:54
RFX20122020,73000.0,1,15:11:54
GGAL122020,131.1,2,15:11:49
GGAL122020,131.1,2,15:11:45
GGAL122020,131.1,3,15:11:39
GGAL122020,131.1,2,15:11:31
RFX20122020,73000.0,9,15:11:08
RFX20122020,73000.0,1,15:11:06
GGAL122020,131.1,1,15:11:02
GGAL122020,131.1,5,15:10:59
GGAL122020,131.1,2,15:10:59
GGAL122020,131.0,1,15:10:55
RFX20122020,73015.0,1,15:10:48
RFX20122020,72955.0,1,15:10:46
RFX20122020,72955.0,5,15:10:46
GGAL122020,131.1,1,15:10:46
GGAL122020,131.05,5,15:10:45
RFX20122020,72955.0,1,15:10:45
RFX20122020,73005.0,10,15:10:41
RFX20122020,73005.0,8,15:10:37
RFX20122020,73000.0,2,15:10:37
RFX20122020,73005.0,2,15:10:36
RFX20122020,73010.0,1,15:10:27
GGAL122020,131.0,2,15:10:26
GGAL122020,131.0,3,15:10:24
GGAL122020,131.0,1,15:10:24
RFX20122020,73015.0,2,15:10:22
RFX20122020,73015.0,3,15:10:22
YPFD122020,755.5,1,15:10:20
RFX20122020,73020.0,1,15:10:16
RFX20122020,73030.0,2,15:10:15
RFX20122020,73035.0,4,15:10:12
GGAL122020,131.1,4,15:10:09
RFX20122020,73035.0,2,15:10:08
RFX20122020,73035.0,2,15:10:05
RFX20122020,73035.0,2,15:10:03
GGAL122020,131.4,2,15:09:51
RFX20122020,73025.0,2,15:09:47
RFX20122020,73050.0,3,15:09:46
GGAL122020,131.4,3,15:09:44
GGAL122020,131.4,1,15:09:44
RFX20122020,73070.0,1,15:09:40
RFX20122020,73025.0,3,15:09:40
RFX20122020,73050.0,1,15:09:38
RFX20122020,73070.0,1,15:09:35
GGAL122020,131.5,2,15:09:34
GGAL122020,131.5,1,15:09:34
RFX20122020,73075.0,1,15:09:30
RFX20122020,73075.0,2,15:09:30
RFX20122020,73075.0,1,15:09:22
RFX20122020,73080.0,2,15:09:08
GGAL122020,131.7,4,15:09:07
GGAL122020,131.5,2,15:09:04
RFX20122020,73065.0,4,15:09:02
RFX20122020,73105.0,1,15:08:55
RFX20122020,73100.0,1,15:08:51
RFX20122020,73100.0,3,15:08:51
RFX20122020,73100.0,10,15:08:50
RFX20122020,73105.0,5,15:08:48
RFX20122020,73105.0,4,15:08:46
RFX20122020,73105.0,6,15:08:44
RFX20122020,73110.0,4,15:08:35
GGAL122020,131.75,2,15:08:34
GGAL122020,131.9,2,15:08:31
GGAL122020,131.75,5,15:08:30
RFX20122020,73145.0,2,15:08:28
RFX20122020,73145.0,1,15:08:28
RFX20122020,73145.0,5,15:08:27
RFX20122020,73145.0,7,15:08:24
RFX20122020,73145.0,1,15:08:21
GGAL122020,131.7,5,15:08:20
GGAL122020,131.7,5,15:08:20
RFX20122020,73110.0,1,15:08:15
RFX20122020,73145.0,6,15:08:13
GGAL122020,131.65,3,15:08:10
RFX20122020,73110.0,1,15:07:57
RFX20122020,73110.0,5,15:07:56
RFX20122020,73080.0,1,15:07:53
RFX20122020,73080.0,1,15:07:53
RFX20122020,73080.0,1,15:07:53
RFX20122020,73090.0,2,15:07:53
GGAL122020,131.8,12,15:07:53
GGAL122020,131.8,1,15:07:50
GGAL122020,131.8,3,15:07:49
GGAL122020,131.8,4,15:07:46
GGAL122020,131.8,2,15:07:42
RFX20122020,73010.0,1,15:07:17
RFX20122020,73075.0,1,15:07:15
GGAL022021,138.5,1,15:07:08
GGAL122020,131.8,1,15:07:08
GGAL122020,131.8,1,15:07:07
GGAL122020,131.9,4,15:07:07
RFX20122020,73015.0,1,15:07:02
GGAL122020,131.9,3,15:07:00
GGAL122020,131.9,1,15:07:00
GGAL122020,131.75,2,15:06:59
RFX20122020,73060.0,2,15:06:59
RFX20122020,73035.0,1,15:06:59
RFX20122020,73035.0,9,15:06:56
RFX20122020,73050.0,1,15:06:55
RFX20122020,73050.0,3,15:06:52
RFX20122020,73015.0,3,15:06:37
GGAL022021,138.5,1,15:06:34
GGAL022021,138.5,4,15:06:34
GGAL122020,131.75,1,15:06:34
GGAL122020,131.75,4,15:06:34
RFX20122020,73015.0,1,15:06:32
RFX20122020,73015.0,1,15:06:31
GGAL122020,131.95,3,15:06:30
RFX20122020,73060.0,2,15:06:25
RFX20122020,73075.0,2,15:06:25
RFX20122020,73075.0,4,15:06:24
RFX20122020,73075.0,9,15:06:22
RFX20122020,73075.0,1,15:06:22
RFX20122020,73075.0,5,15:06:22
RFX20122020,73080.0,1,15:06:21
RFX20122020,73085.0,1,15:06:18
GGAL122020,131.9,3,15:06:18
GGAL122020,131.85,2,15:06:16
PAMP122020,85.05,2,15:06:12
RFX20122020,73085.0,1,15:06:10
RFX20122020,73080.0,2,15:06:10
GGAL122020,131.85,1,15:06:09
GGAL122020,131.85,1,15:06:06
GGAL122020,131.85,9,15:06:06
RFX20122020,73085.0,1,15:06:05
RFX20122020,73085.0,1,15:06:04
RFX20122020,73085.0,4,15:06:02
PAMP122020,85.15,5,15:06:02
RFX20122020,73085.0,3,15:05:59
RFX20122020,73100.0,1,15:05:59
RFX20122020,73085.0,4,15:05:59
RFX20122020,73075.0,1,15:05:59
RFX20122020,73085.0,4,15:05:55
RFX20122020,73085.0,2,15:05:53
RFX20122020,73085.0,2,15:05:53
RFX20122020,73085.0,3,15:05:53
